"leaid","totenrl","perblk","perwht","perecd"
1802160,489.5,0.0004551928072589,0.940820298093598,0.389153504951999
1802190,412.625,0.000543890610878,0.954626493188297,0.263245037423243
1802220,582.625,0.0029590511835447,0.971915702298241,0.540905185993963
1802280,1607.75,0.004395676003082,0.953564533134774,0.31332104109081
1802400,2302.625,0.10609428822297,0.59334706320882,0.573342118458123
1802430,443.5,0.0017711376648132,0.958020246859241,0.390751708559805
1802440,727.75,0.0036593449369447,0.981396950576265,0.597582246383336
1802460,1069.125,0.0140496801678922,0.841684738768474,0.589434566794729
1802490,3544.375,0.0206462228416855,0.846005645683442,0.226668624792486
1802520,477.5,0.0121600319455621,0.923307586486441,0.546266648148345
1802550,1202.75,0.0101710292962914,0.967108851836109,0.28202892829681
1802610,1022.375,0.0017742974611843,0.982084300726837,0.446990935604398
1802640,2991.5,0.0939034222956537,0.807871592731111,0.627510242439074
1802660,1220.25,0.0142957014265773,0.968410440434731,0.382086079600497
1802700,712.625,0.0034279411071266,0.910547551773143,0.490941590227628
1802730,21,0,1,0.21969696969697
1802800,2927.875,0.0176440741308369,0.885088883404205,0.256770249899465
1802830,2786,0.0135260762847212,0.910349298967463,0.0494257056138104
1802850,4248.125,0.151945100606712,0.691809122970255,0.489334591869852
1802880,2824.9375,0.490249907436674,0.0162957487956378,0.886903936582951
1802910,694.25,0.0546993223972014,0.576857338417552,0.767117931295156
1802940,448.25,0.0022067494020825,0.990521157498202,0.393794593580718
1802970,1709.125,0.0036775209825118,0.924765111772939,0.479181366648964
1803000,727.75,0.0054284690495837,0.967567046579367,0.485231336351117
1803030,732.5,0.0075303996431886,0.965997035541936,0.378971081587715
1803060,659.625,0.007088964852963,0.952336223951157,0.472962050811066
1803090,601.125,0.0021966530292752,0.971721861896382,0.469708029769773
1803120,534.375,0.0027774318283353,0.982137230553639,0.290172654752028
1803150,655.625,0.0100974564825903,0.950866052212292,0.307679568098873
1803180,429.75,0.0090784441868233,0.829838607322592,0.624148994590585
1803210,614.625,0.0019304126998902,0.976907489379103,0.352463710899629
1803240,417,0,0.95516057892417,0.635943166815112
1803270,5886.25,0.161882235366649,0.511976770855078,0.682269926849799
1803300,737.75,0.0043531559262797,0.924828279979128,0.645098062244479
1803330,218.5,0.0014068466399363,0.981527152828211,0.385493840219056
1803450,10334,0.164916562714617,0.781645191511013,0.576737075456823
1803480,989.125,0.0046588507706165,0.941409459729398,0.262857852877711
1803510,1748.375,0.0132742562079492,0.969465347585492,0.607718661091365
1803570,427.25,0.0030425406994327,0.968672225435604,0.446892011668672
1803630,14166,0.270377349779787,0.519900567697135,0.678280576799241
1803660,1472,0.0075441474853566,0.563734644919429,0.73387483541603
1803690,2307,0.0114297155919673,0.931787561193429,0.426878577738458
1803700,1275.25,0.001006090515223,0.993745891314115,0.463517095455223
1803720,305,0.0057169946571167,0.975455230149998,0.174574603749989
1803750,4176.3125,0.0621557153325438,0.837183115681978,0.36472739810807
1803780,464.125,0.0023148306262134,0.971366723354585,0.448866658828577
1803810,349.25,0.0013201512231487,0.976762641108432,0.283556514773129
1803840,801,0.0042254674071793,0.957351867405228,0.505680442780167
1803870,6615.625,0.970884235335504,0.0079396565792991,0.790423556072266
1803930,2992.375,0.0227694353592492,0.479699438365019,0.670791086951641
1803940,4882.25,0.143368231895887,0.739369361295384,0.548321475174231
1803960,1459.25,0.0026921193078658,0.860404127214546,0.302962595338102
1803990,914,0.006241899755988,0.949674875910034,0.460311243611116
1804050,2127.0625,0.004490798637441,0.967132503945486,0.348737220541209
1804080,1074.25,0.0010207545530671,0.966210303328373,0.504859699838495
1804110,1785.5,0.0241561011196139,0.859924485651857,0.429826308091555
1804140,705.25,0.0086243394075539,0.967022649885033,0.331720280949127
1804170,1123.75,0.201958628179128,0.576450086970341,0.483195136423185
1804230,193.375,0.0001999490935379,0.993220049397677,0.382399032295333
1804260,1045.625,0.0149478760537081,0.951069748315464,0.310888489038308
1804320,6462.625,0.31085051484713,0.208658976725632,0.789270015292099
1804350,984.375,0.0116950421719526,0.881182590223005,0.252236760182614
1804470,1220.625,0.0356300682989343,0.92440016141392,0.291180750399802
1804500,375,0.0005977484420948,0.967304684725097,0.442237541276884
1804560,1496.125,0.0470912944861795,0.688456877318875,0.322700961382791
1804590,1826.9375,0.0637254661392399,0.723480051620346,0.445709270027528
1804620,706.875,0.0514576171215183,0.519923123947114,0.787754269236565
1804710,2595.375,0.0030745517926426,0.964488727899697,0.448303507885822
1804770,18974.875,0.56712892985517,0.235912611575441,0.809702162649969
1804800,406.875,0.0018362763422806,0.988632261423214,0.437509531660636
1804980,1637.25,0.0023702344484954,0.954722065530912,0.535064692184713
1805190,2191,0.0044205270464065,0.955033705780155,0.581819670923512
1805280,1648,0.0050572707348349,0.899988370131588,0.363959789546117
1805340,921.5,0.0036083562324985,0.953261580739107,0.609569752268044
1805370,2881.0625,0.164816384801005,0.77243251423576,0.683372322571671
1805400,3318.125,0.138949859688702,0.600765248955073,0.680900301622296
1805450,4605.625,0.0487858403189343,0.77776299040173,0.180528715642472
1805460,898.625,0.221240483542967,0.505356173822733,0.830927352844087
1805520,981.5,0.0041899112943581,0.831583243255155,0.554223632453117
1805550,1474.125,0.0056420218487177,0.886714558220026,0.457544786052148
1805580,2955.125,0.0297058490615563,0.830942968326625,0.507611364595093
1805670,7158.5,0.434661236850788,0.369406715601091,0.568523247007651
1805700,852.375,0.0132029515517566,0.964117495220234,0.41322163667572
1805790,1629.375,0.0099816555758983,0.935696990860545,0.417782700432523
1805880,526.375,0.0031217238687557,0.981994138440339,0.468400640834212
1805910,666.125,0.0003367357931999,0.980214099540939,0.479833666879423
1806030,1896.625,0.0109037701989518,0.621290317722793,0.59022731503237
1806060,457.25,0.0026440093098483,0.982125200697594,0.368422229626756
1806080,538.875,0.0005524412760472,0.987643156290247,0.389403104734453
1806090,1048.5,0.0150458792860612,0.934771489362201,0.524779357817246
1806120,1475.625,0.01811168234084,0.937561371482194,0.517086307676156
1806240,636,0.0043438776779549,0.970466673618116,0.435569981769467
1806270,720.125,0.0070678094606134,0.945388204048478,0.492774045019571
1806390,1884.125,0.24984151921175,0.63282848526164,0.709135725877515
1806480,494.625,0.0021480229090664,0.966450336203356,0.380802471479056
1806510,2409.75,0.0052971054821825,0.969131047977206,0.490765315078258
1806570,2882.625,0.357793242959361,0.55048496971397,0.708938013987853
1806600,2061.375,0.006334652496748,0.902247880377734,0.313075913366635
1806630,552.125,0.002198672934118,0.990069501783411,0.41919488146157
1806660,713,0.0026049299669888,0.970616259573089,0.29686865895808
1806840,2352.25,0.0645937262810647,0.859521637489312,0.62570713299392
1806870,1139.5,0.0100414190090234,0.952391708692216,0.597582038028751
1806900,836.375,0.0016779757441649,0.977696860310928,0.492584084749625
1807020,360.125,0.0066543811315874,0.982132869152011,0.305836498826636
1807080,470.375,0.002792686428637,0.972863172811536,0.509649354683679
1807110,567.375,0.0047957973656404,0.957723374723584,0.404504101146203
1807140,2113.625,0.0048340113792249,0.966260665363483,0.378536247847639
1807230,1076.5,0.0250351413560238,0.924717840462879,0.312261585363826
1807260,1706,0.0702357317896648,0.882358277294877,0.238223338632425
1807290,1009.125,0.0198073524511332,0.951757491573242,0.351253364691417
1807320,3432.875,0.2019507211918,0.751262893795243,0.687882768935322
1807350,1797.875,0.0643618531201137,0.672058586642224,0.173878068000915
1807380,535.75,0.0030806944596619,0.981095245081474,0.405320674747533
1807410,5418.375,0.0825460578913274,0.85988312521398,0.415073246597951
1807440,1676,0.0115501439384345,0.953468111604738,0.577086751738714
1807470,418.125,0.0178596143305851,0.926090715999669,0.381207594937389
1807500,72.25,0.0013392207976462,0.978113239471293,0.333377192982456
1807560,1348.5,0.0051972787178499,0.903506990679846,0.361791830263125
1807620,867.25,0.0066205351851685,0.976543854586403,0.313899562921248
1807650,4507,0.0317147280071452,0.903861566065476,0.226701006262979
1807680,752.875,0.0099331087621076,0.854209238284269,0.510059971354231
1807710,536.125,0.0037100475297735,0.97658290573874,0.395437900040743
1807770,940.125,0.0355661906198019,0.937226838697055,0.503399292903702
1807800,564.125,0.0029337501265098,0.933857740882303,0.529194015606499
1807830,611.25,0.0066158424460702,0.972172957332252,0.534190774847558
1807860,2393.5,0.0029245394637522,0.969252926514456,0.474339911459406
1807890,463.875,0.0063214897317318,0.97372059196281,0.370202210720532
1807900,931.875,0.0065907822548765,0.955823410459556,0.374396763429041
1807920,671.125,0.0014221304709241,0.928011241264651,0.4544697780815
1807950,612.375,0.0031188522099759,0.972229829896178,0.297269115782063
1807980,748.5,0.0061168248216111,0.978825315224031,0.435372398054257
1808010,886.625,0.0008293612924889,0.929258008683463,0.274786880028443
1808040,400.625,0.0038994842054519,0.933307102038142,0.384271180769007
1808070,340.75,0.0018385734810882,0.979469865845239,0.470613555286162
1808100,870.625,0.005462399432158,0.970399123767264,0.199813425337307
1808120,433.625,0.000147534916367,0.980723522897336,0.280668252373047
1808130,401.25,0.0038660135477267,0.727649697018993,0.690516978088454
1808160,590,0.005896903503376,0.975504074540309,0.542426144157799
1808190,538.75,0.0040807490376099,0.975112289637161,0.373881052928001
1808220,1101.875,0.004371404341021,0.958154432016943,0.32077501294306
1808250,3168.75,0.0176392848105712,0.911576592730823,0.158510646259784
1808280,649.5,0.0013282079537789,0.98903958099093,0.384356240226984
1808310,673.375,0.0047013887045773,0.9727184287723,0.348467540155612
1808320,24,0.335406617294373,0.577794985891715,0.5
1808340,736.75,0.0071601793445736,0.955396800867846,0.34491297989429
1808460,287.625,0.0004088344200742,0.965441688024095,0.538803003413392
1808490,376.875,0.0048256704976046,0.990626507094597,0.482907309219455
1808640,739.25,0.0029673030195572,0.981864229927062,0.553602153171593
1808760,4793.375,0.0467791432704868,0.85118243000468,0.265300993859951
1808820,6687,0.0743342354031777,0.670447052157617,0.582459370757758
1808850,1015.5,0.0267733989834189,0.935099638400687,0.603927138232924
1808900,892,0.0035407078478512,0.983107013981236,0.411673007304181
1808910,5237.625,0.627609124666023,0.134838077100355,0.619735908179495
1808940,451.75,0.0078333577376597,0.94033501511444,0.407663872846262
1808970,2308.375,0.0235885330629128,0.90783843235234,0.281141826597031
1809000,1131.375,0.0056845873181424,0.931964445352065,0.197889158756387
1809060,1670.125,0.0104434904436021,0.765728966589608,0.560557014619739
1809120,834.75,0.0043776391225715,0.934924430749398,0.401846686475681
1809150,3751,0.0891924477827876,0.697765715541573,0.533402985950017
1809180,700.625,0.0165886512977551,0.864323952938033,0.23120224499006
1809300,643.625,0.0073215645852032,0.938010227020447,0.42584625692427
1809360,405.75,0.0009627671572214,0.942246422535424,0.533983189947213
1809370,2240.25,0.0128569084209089,0.942835469383337,0.348714172284084
1809420,781.375,0.0035124137202463,0.925475338566218,0.487574968499344
1809480,1282,0.0096756019892936,0.955916415463884,0.354199748992463
1809510,2372.125,0.101297526066723,0.812095678583923,0.727032022087236
1809600,414.5,0.0020281438462689,0.97858809315975,0.369138521840606
1809630,850.5,0.0067402515737218,0.938319810250163,0.491204374944394
1809690,3122.375,0.618485732714635,0.182093957657878,0.576168434612183
1809720,482,0.0067934118050266,0.971324508044301,0.254938497380685
1809750,1172.75,0.0109189807977966,0.965150432625676,0.480446039152636
1809810,927.375,0.0044734420302814,0.9774781609547,0.508260671691577
1809840,390.5,0.005478448564846,0.984574518171079,0.361659251202819
1809990,617,0.0007073859397272,0.977661911339566,0.69659429435548
1810020,1251.25,0.0026874843599999,0.965573931100159,0.514885914304572
1810080,1963.5,0.008277956369806,0.833293751899143,0.525184173191665
1810110,393.375,0.0003640950669522,0.988817623519942,0.549952890507778
1810140,1827.125,0.0182470371962725,0.85668491929522,0.536423444466164
1810170,275.125,0.0037270020190836,0.980403662901855,0.59045173367688
1810230,546.75,0.0011888191247617,0.978016677506743,0.28920609686574
1810260,636.125,0.0098521755707205,0.879150656305399,0.445909334424563
1810290,8985.25,0.387271611131896,0.390985973351092,0.718945568184193
1810350,893.125,0.0031835675097949,0.977281889205707,0.241733850929223
1810360,1407.375,0.0053542927709892,0.959071105625502,0.462257201093225
1810380,357.625,0.0002191745245538,0.986794946069145,0.472768711989273
1810410,565.125,0.000865609382256,0.982464533391183,0.289226822279153
1810440,2093.8125,0.0176040324647079,0.95018453777007,0.314633996604962
1810450,824.625,0.005321683214711,0.97022374562532,0.36343510381518
1810470,403.875,0.0166467702028315,0.881060589932736,0.548981775872891
1810500,543.375,0.0046972118275114,0.973064739221728,0.424804194789297
1810530,569.875,0.0028574720197279,0.988958382544402,0.528917265498371
1810560,618.875,0.0059346576425657,0.958615911297393,0.46523787408061
1810590,900.375,0.0011710671195551,0.978883311128569,0.485818884124995
1810620,549.375,3.91048713605e-05,0.94423326570474,0.46911318161764
1810640,600.25,0.0022432383854385,0.972164568136769,0.232458182116554
1810650,9444.375,0.0704572480130725,0.819023862479748,0.132603186024037
1810680,672.875,0.006309008419875,0.919703173459375,0.363459215308067
1810710,1544.75,0.0050397923624945,0.968081885285438,0.189595091923244
1810740,250.125,0.0011634478944262,0.969610133593272,0.467570983932932
1810770,373,0.0014559847998788,0.990228311837132,0.322039058561259
1810800,611.875,0.0085999855379987,0.959159219038233,0.529067397044145
1810830,312.25,0.0014576860234298,0.974519070440611,0.367043451241848
1810860,872.375,0.0021998457493622,0.974959399324124,0.481732401530967
1810870,785.25,0.000775710360174,0.795154439684236,0.443093390701665
1810900,424.25,0.0049022282631295,0.963411153265643,0.591870547097157
1810920,744.5625,0.216390426500364,0.615555273821345,0.50070920805219
1810950,1271,0.0055162505576854,0.97444552017412,0.507658050332863
1810980,428.625,0.0285537600065133,0.930743348315768,0.509030004032905
1811100,1406.25,0.0055385172834037,0.894760167459167,0.475050490575337
1811190,1883.625,0.0019600404843515,0.985944421205002,0.224132432578267
1811220,668.875,0.0028325124021251,0.981534892940919,0.514845779065174
1811250,585.375,0.0529465919031755,0.878183880474597,0.525830707453448
1811260,697,0.0033186934629848,0.964408254561615,0.479616974685331
1811340,5626.875,0.0402479246716973,0.808411615144627,0.355045741046746
1811370,943.75,0.0029807943158175,0.87846269178737,0.550304514241884
1811400,827,0.002840797482101,0.958668833103643,0.361515969035612
1811430,346.125,0.0074442634607635,0.965198558283977,0.406408389261727
1811460,1627.5,0.0067586389326664,0.902996307705337,0.251225612510354
1811490,462.875,0.0011139595937286,0.944807334958357,0.439342602549564
1811580,1153.375,0.0060778586814464,0.866636552334557,0.485748777970213
1811610,710.375,0.0029625061251482,0.982209547749158,0.448234205811892
1811700,749.875,0.0172933723529577,0.870799609764555,0.214715341204083
1811730,165.5,7.57667590427e-05,0.984062021126126,0.590974032467701
1811910,568.5,0.0116555782149455,0.94451741238097,0.453762811725048
1811970,2878.75,0.0343888661571508,0.858633221203588,0.259583543078892
1812060,239.875,0.005943506498043,0.961498339669353,0.485086467542955
1812090,7077.5,0.0591159918131565,0.893892183651553,0.54123953304533
1812120,1211.375,0.0175972355788032,0.942777270300776,0.593909626611876
1812150,651.75,0.0039926488761599,0.970609246394453,0.600861055961755
1812180,1021.25,0.0043256962149889,0.970294470792581,0.365608624484827
1812240,1471.375,0.0117152772797964,0.908317740366157,0.373859559380582
1812360,5492.25,0.505658828230353,0.366887276763419,0.691146895577102
1812390,4648.25,0.013136299734359,0.933732461603462,0.305803327959872
1812420,3271,0.01823075557681,0.779430843663945,0.482922434413945
1812450,1150.625,0.0134495216960059,0.818269176046237,0.599660420517419
1812720,5142.375,0.454687268181522,0.332997759068548,0.58151428619658
1812810,7041.625,0.318618303086609,0.444369577376423,0.734855622128407
1812870,1012.5,0.046609701960384,0.679913832254547,0.125900707799272
1812880,1284.625,0.0070788999805194,0.96704105819122,0.342535969995195
1812900,1168.375,0.0029879090302543,0.522064952349219,0.682695367882274
1812930,382.75,0.001128585205594,0.981193933894068,0.528594526387113
1812990,788.5,0.0024012712056943,0.971385693131079,0.336498775841222
1813050,477.25,0.010857966978483,0.975862994640833,0.557608324901612
1813080,3072.125,0.0257322976510186,0.872605833660696,0.169862685090256
1813110,1229.5,0.0058105459907328,0.972536737449705,0.424980807323083
1813200,450,0.0254954172722499,0.364373829815668,0.694903115989112
1813230,783.75,0.0077994292926142,0.962221225110495,0.447818040581028
1900006,299,0.0048426870801062,0.959968493117095,0.386416024817512
1900009,317.5,0.0034450992804193,0.963726309186375,0.459491099181105
1900015,349.75,0.0095190219380352,0.853728019431848,0.375760210008877
1900021,401.125,0.0051087963568777,0.955144742048001,0.345134739830296
1900022,562,0.0055987838312379,0.962096133506376,0.278341761023157
1900023,263.375,0.0011140428188965,0.897723580444706,0.40277051646218
1900024,366.125,0.0070096815072481,0.96099970409128,0.400094906069684
1900025,348.625,0.0068125927337395,0.956877040917172,0.361492683140934
1900026,255.125,0.011327965036364,0.937087859324943,0.341170137829592
1900027,266.125,0.0046188914239953,0.93357155146123,0.405116145183838
1900028,234.125,0.0052847949817685,0.970154607652374,0.407279891659174
1900031,47.375,0.0001923076994717,0.942392678033,0.437117182566315
1900032,161,0.0067023715631192,0.916027790643844,0.407224219217365
1900040,390.75,0.0073634340740073,0.927493059611241,0.383983560944099
1900060,219.125,0.0080123002173379,0.936776569006371,0.370299957903753
1903030,22,0,1,0.472222222222222
1903060,234.625,0.0037228438972339,0.893062496905047,0.39882206966362
1903090,145.25,0.00234375,0.991724976802226,0.387420887310821
1903150,694.75,0.0027692540621826,0.969921340215465,0.239743911549541
1903220,242.5,0.0060654631403313,0.919353813785181,0.332805619668672
1903270,514.625,0.01083532010657,0.949958367759284,0.422682162084244
1903300,283.125,0.0104723408929605,0.967561128271176,0.184646290529366
1903360,571.625,0.0104023101839436,0.939572005832293,0.348691610247792
1903390,502.125,0.0048501322866419,0.978465945867759,0.493967807307975
1903450,272,0.0027936266775122,0.97867993125637,0.337879442436395
1903480,158.625,0.0157969860439733,0.752934437460708,0.472609936606169
1903540,1875.625,0.0966010931457354,0.734594790790029,0.296159066631194
1903570,544.75,0.0126241455748462,0.95947601615704,0.398203574806918
1903630,110.625,0.0070443360315392,0.991849471786976,0.492116923573784
1903690,4292.75,0.0162027579903527,0.920589874198528,0.129590658064554
1903750,369.125,0.0060368074820523,0.991779624074907,0.339170155263095
1903780,100.625,0.0149796000336292,0.895586759975402,0.332355319873364
1903850,131.125,0.006083763973323,0.960334226848188,0.413337510782638
1903930,659.25,0.0075306374500081,0.945967684970115,0.479698475848599
1903960,237.25,0.0022985206299106,0.979081193238127,0.361298497176787
1904020,177.125,0.0177926536978733,0.872455709211,0.366334403970961
1904080,262.25,0.0025663968505337,0.970154503090462,0.356549805376771
1904200,744.25,0.0089853712481261,0.961948340827364,0.201009665389949
1904320,174.125,0.0050310218902713,0.95867705752948,0.407581181936301
1904380,198.25,0.0112714305063751,0.959564592563901,0.262049897453363
1904440,276.25,0.0076793412678842,0.921329479519661,0.337116150585188
1904560,212,0.0110921168321634,0.966011039279393,0.496924909018423
1904620,250.625,0.0250473215721308,0.950137915137019,0.374614424680203
1904650,274.125,0.0029765873319449,0.977977890525819,0.255084358706188
1904680,316,0.016440672940942,0.786932980649515,0.510332355219555
1904740,43.125,0.0062376482367695,0.977614898785465,0.341116836974395
1904830,653.5,0.0089274946644471,0.969221617328637,0.238729507899073
1904860,2021.875,0.0614235890541277,0.835080839635372,0.304410050247492
1904950,403.875,0.0034082845134492,0.963263366547195,0.464501438265363
1905070,714.875,0.0064437218287391,0.949964905717323,0.213912434602241
1905130,894,0.0226070156854215,0.91770158482332,0.417978810194039
1905190,290.125,0.0014378145914114,0.815018648697946,0.316432513581853
1905430,265,0.0157174608582655,0.822673632367235,0.442628226980153
1905490,245,0.0058906810272165,0.918625893648733,0.322589877267696
1905750,201.75,0.0085357909578664,0.899877344930253,0.424233433159731
1905790,1841.75,0.157994309733073,0.774115705322207,0.594763403297488
1905940,188.125,0.006222741575237,0.980762655630018,0.473285096548777
1905970,109.125,0,0.712674345147713,0.534407783007148
1906000,235.25,0.0086239388972082,0.964513013313259,0.331444591364451
1906060,492.75,0.0138734574788773,0.92737390326242,0.375971576400455
1906240,260.625,0.0030386556914056,0.951116320781776,0.586664371208576
1906270,881.625,0.0142806474526147,0.913324388953888,0.28357855599673
1906330,733,0.020377308644449,0.933126218889672,0.350272919359391
1906510,2235.25,0.0437867427371287,0.884211998568283,0.217864240541244
1906540,7089.375,0.157996417526053,0.762264408359498,0.468739306886831
1906660,662,0.0121046940955083,0.973382961561202,0.136625979373526
1906750,616.125,0.0077657840498792,0.960793012665321,0.490611055843192
1906780,202.75,0.0243959943728928,0.953042555896938,0.325612342860228
1906810,631.875,0.0248976142205588,0.932834617013022,0.284199034900353
1906840,205.25,0.0031851197984433,0.991844240611676,0.36713872288139
1906900,302.25,0.0043545634525355,0.968376443385854,0.644416859727823
1906930,465.625,0.0062773509864585,0.966284350026863,0.360414419920948
1906960,285.25,0.0063794874021356,0.964084936251597,0.297521355126904
1907050,619.5,0.0046047634400068,0.975967314612943,0.539554451549349
1907080,672.625,0.0892599107227522,0.828895327502512,0.508426652381863
1907110,133.375,0.0046484165878322,0.955890978486558,0.470242365750637
1907170,449.75,0.019783250980513,0.915945572458722,0.39431176111907
1907350,432.375,0.015023753044389,0.932889797856936,0.452190681020674
1907380,396.875,0.0096999260820419,0.76091417558695,0.411268916756921
1907410,601,0.0025157371727016,0.755308451590604,0.54106552438859
1907440,143.375,0.0047550108224427,0.970057193757816,0.330987603601099
1907470,140.25,0.0125786104145236,0.934423515332093,0.465858108426669
1907590,797.625,0.0412792706387574,0.895547993087054,0.225862543812351
1907620,585,0.0151798095743079,0.904387750433961,0.285867314824674
1907650,12.3333333333333,0.0111111111111111,0.875315424005433,0.834531236737119
1907710,1652.25,0.0880647013978323,0.824065210673046,0.561895473443884
1907860,2275.625,0.0549358185555174,0.879486678434386,0.281885046784169
1907900,218.75,0.0085000444897308,0.957069617994984,0.294890815210082
1907920,200.75,0.0070036636177542,0.957747381059932,0.35588375681101
1907980,356,0.0099950110546145,0.296204295722914,0.71976697056011
1908070,176.25,0.000956562677348,0.914513343458835,0.523618386308776
1908130,159.375,0,0.964430567068267,0.48444149301393
1908190,22,0,0.993197278911565,0.516556321525266
1908220,3856,0.0334999829410287,0.803565737065403,0.616545671900363
1908310,610.75,0.0215855368252468,0.924662523499082,0.539462856592088
1908520,1059,0.0139772996339304,0.942691738235645,0.169091124675131
1908550,273.375,0.0082194430908191,0.957365420153534,0.282688017676281
1908580,6929.625,0.208944487681476,0.624365632972594,0.656327926947652
1908610,535,0.0048381953614985,0.967379260721349,0.420815324250745
1908730,692.5,0.0052390057463417,0.936085415642787,0.268053923593766
1908790,32,0,0.96875,0.419354838709677
1908880,66,0.0209159815079517,0.936515891853621,0.4072160337493
1908910,869.125,0.0207145886395841,0.35208396943657,0.731342127355956
1908940,340.875,0.0143804964528294,0.978383797015146,0.134266262786198
1908970,13880.75,0.188088815553376,0.494813587420963,0.700433336442981
1909060,50.125,0,0.982444350832588,0.434543711615595
1909120,371.125,0.0130782658389938,0.961627194952232,0.241459104669732
1909450,24,0,0.741998840196304,0.561213048339485
1909480,4692.625,0.0765409195935232,0.870084928585264,0.388544037958591
1909540,214.75,0.0077529463072813,0.973457188282705,0.389809359459831
1909570,202,0.0064992460874814,0.928595372845211,0.392018931642166
1909600,300.875,0.0045226460660605,0.96827738156571,0.254929581316109
1909990,351.875,0.00677839218326,0.828327900023713,0.57835076843589
1910050,291.5,0.0085419914712415,0.971834562599121,0.206750778152431
1910110,256.5,0.0030514322999474,0.970562548069574,0.320142969279347
1910130,156.1875,0.0077567876751268,0.970504715892004,0.351134267833374
1910200,100.5,0,0.938310177323025,0.616332171070726
1910340,182.5,0.0024445315088057,0.945636937650386,0.485070009991305
1910350,205,0.0086517553936434,0.954660447554434,0.489705697701472
1910410,175.5,8.26624448638e-05,0.963105253245737,0.389581233220297
1910500,242,0.0018023616549295,0.978760262933968,0.41727620035044
1910690,129.5,0.0002990279976717,0.928514695113839,0.57197911900728
1910710,85.3333333333333,0,0.979857664695107,0.356046733493392
1910950,319.75,0.0167216002704067,0.928361481774311,0.418599692176368
1910980,206.5,0.0035278024842307,0.985064188514298,0.338881334207791
1911040,111.625,0.0141671113077589,0.958835847342104,0.393236433504053
1911070,582.125,0.0081342462232078,0.785072475554148,0.486513485148611
1911250,150.25,0.0138186551735932,0.968950006879193,0.371222680507095
1911340,758.5,0.0202518152823396,0.905438885245252,0.4255846497296
1911520,48.125,0.0090601965601966,0.966174634072006,0.46539069597385
1911790,527,0.0163590689353917,0.918609678642252,0.389548331574426
1911820,1592.375,0.0890418441161408,0.81297095780411,0.586434222432866
1911850,912.5,0.0399060218458876,0.874444406074742,0.510761531860647
1912060,32,0.0474095796676442,0.952590420332356,0.516835016835017
1912120,192,0.0150973858795784,0.955244618694488,0.403897922632362
1912230,120.5,0,0.922969296286131,0.33520582651504
1912330,401,0.0116397794925678,0.950368839871785,0.333436536264047
1912480,207.5,0.0090726000141633,0.961236902093757,0.390425136059911
1912510,611.625,0.0082133913567966,0.931656889915991,0.0884999480916712
1912600,58.625,0.0058139534883721,0.953134602885128,0.61319241246633
1912660,237.75,0.0042899123827295,0.969186291751557,0.275179478695479
1912690,901.125,0.0067219483661389,0.947206111276712,0.348662180652346
1912750,145.125,0.0007621951219512,0.97493622374878,0.237093838399939
1912810,141.333333333333,0.0063630667671089,0.963471883837477,0.422459441768624
1913110,309.875,0.0078314716264086,0.972068692952282,0.410072217734745
1913200,760.625,0.0160643858281302,0.927693919612284,0.375794428606516
1913230,245.5,0.0005354284430687,0.956486245479085,0.408411365959658
1913290,292.25,0.0038355866520399,0.983806133109919,0.287230194254065
1913320,240.25,0.0074392476316828,0.946397241932754,0.388171103235512
1913350,245.375,0.0030337327298323,0.958243338054787,0.388314809473573
1913380,144.375,0.0163704708031048,0.968692528313574,0.27397342386547
1913440,131.5,0.0133121033151408,0.910722622090614,0.54711919318207
1913470,521.25,0.0102436559189455,0.670365490018623,0.556773169373476
1913500,695.75,0.0123477312015261,0.944295724740115,0.313768804604606
1913530,138,0.0168912814046696,0.955737401154624,0.581707281388836
1913660,281.625,0.0059911551482404,0.893771891411955,0.430039011756272
1914010,312.875,0.0139487285698794,0.918747767588115,0.25016818480188
1914160,325.25,0.0058988896942959,0.964273587165088,0.184763087793511
1914280,536.375,0.0030174164693131,0.957413264306478,0.462778082014873
1914310,273.375,0.0117287674367931,0.93961448308781,0.482153474670197
1914340,318.375,0.0111910774717075,0.953643744710293,0.235916311111996
1914370,577.375,0.0121941181355729,0.906136148711293,0.368047450048403
1914580,577.25,0.0088309310378073,0.96054753712794,0.363759360854929
1914640,1592,0.0119071880074923,0.95150839252305,0.275209947334568
1914670,384,0.0167863729662215,0.965816799797952,0.288146017412366
1914700,5615.625,0.16867080387824,0.656026177330505,0.323544867879815
1914730,446.25,0.0112123758601112,0.912491746096296,0.403188757907999
1914850,244.125,0.0069239616385053,0.936096835887954,0.34023013342449
1914880,316.375,0.0114562376552249,0.959163391362772,0.396552571511755
1915180,137.625,0.0036985436599536,0.978520123211044,0.222053271890074
1915210,505.5,0.0034794785604337,0.92850767850741,0.478652057549258
1915330,436,0.0025119906903881,0.979490756077971,0.282578065116023
1915450,2957.625,0.0418727662485648,0.844140070238885,0.150025793394394
1915630,831.625,0.053701533966682,0.894055776115049,0.62741723895221
1915660,132.5,0.0005131362833911,0.982346448802672,0.24853936152063
1915750,217.375,0.0051018638574363,0.970024272700201,0.26008876667525
1915840,790,0.0116009293828989,0.946437320736559,0.43538527867213
1916110,318.875,0.0121117090311529,0.946072339597714,0.317974261275588
1916140,153.75,0.0041660263492304,0.935864894000054,0.319974445101582
1916320,152,0.0181487616870683,0.922345947159883,0.556207059461079
1916420,126.625,0.0325024714195603,0.889707343749102,0.552230315864823
